CO_POSICAO,SG_AREA,CO_ITEM,TX_GABARITO,CO_HABILIDADE,IN_ITEM_ABAN,TX_MOTIVO_ABAN,NU_PARAM_A,NU_PARAM_B,NU_PARAM_C,TX_COR,CO_PROVA,TP_LINGUA,IN_ITEM_ADAPTADO,ANO,theta_065,imagAPI,OCRSearch,theta_080,theta_099,PercentEspAcerto
11,LC,25943,E,"11,0",0,,"1,27597","1,82145","0,16274",Amarela,PROVA AMARELA REGULAR,,"0,0",2018,"682,1553707122803",https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/25943.png,"QUESTÃO 1

Tanto os Jogos Olimpicos quanto os Paralímpicos são
mais que uma corrida por recordes, medalhas e busca
da excolência. Por trás deles está à flosoia do barão
Pierro do Coubertn, fundador do Movimento Olimpico
“Como educador, ele viu nos Jogos a oportunidade para
que os povos desenvolvessem valores, que poderiam ser
aplicados não somente ao esporte, mas à educação e à
Sociedade. Existem atualmente sete valores associados
aos Jogos. Os valores olímpicos são: a amiade, a
excelência e o respeito, enquanto os valores paralímpicos
São-a determinação, a coragem, a igualdade ea inspiração.
No contexto das aulas de Educação Física escolar, os
valores olimpicos e paralímpicos podem ser identficados
quando o colega

O procura entender o próximo, assumindo attudes
positivas como simpatia, empatia, honestidade,
compaixão, confança e solidariedade, o que
caracteriza o valor da igualdade.

O faz com que todos possam ser iguais e receber o
mesmo tratamento, assegurando imparcialidade,
oportunidades e tratamentos iguais para todos, o que
caracteriza o valor da amizade.

O9 dá o melhor de si na vivência das diversas atividades.
relacionadas ao esporte ou os jogos, participando
e progredindo de acordo com seus objetivos, o que
caracteriza o valor da coragem.

(O manifesta ahabiidade de entrentar a dor, o sofrimento,
o medo, a incerteza e a intimidação nas atividades,
agindo corretamente contra a vergonha, a desonra o
desânimo, o que caracteriza o valor da determinação.

O inclui em suas ações o fair play (090 limpo), a
honestidade, o sentimento positivo de consideração
por outra pessoa, o conhecimento dos seus limites,
& valorização de sua própria saúde e o combate o
“doping, o que caracteriza o valor do respeito.
","772,9666233062744","1028,198480606079","58,14"
11,LC,76042,E,"1,0",0,,"1,73716","1,38024","0,28895",Amarela,PROVA AMARELA PPL,,"0,0",2018,"638,0312442779541",https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/76042.png,"Qualquer que tivesse sido o seu trabalho anterior,
ele O abandonara, mudara de profissão e passara
pesadamente a ensinar no curso primário: era tudo o que
Sabíamos dele.

O professor era gordo, grande e silencioso, de ombros.
contraídos. Em vez de nó na garganta, tinha ombros
contraídos. Usava paletó curto demais, óculos sem aro,
“com um fio de ouro encimando o nariz grosso e romano.
E eu era atraída por ele. Não amor, mas atraída pelo seu
silêncio e pela controlada impaciência que ele tinha em
nos ensinar e que, ofendida, eu adivinhara. Passei a me
comportar mal na sala. Falava muito alto, mexia com os
colegas, interompia a lição com piadinhas, até que ele
dizia, vermelho:

— Cale-se ou expulso a senhora da sala.

Ferida, triunfante, eu respondia em desafio: pode
me mandar! Ele não mandava, senão estaria me
obedecendo. Mas eu o exasperava tanto que se tomara
doloroso para mim ser objeto do ódio daquele homem que
de certo modo eu amava. Não o amava como a mulher
que eu seria um dia, amava-o como uma criança que
tenta desastradamente proteger um adulto, com a cólera
de quem ainda não foi covarde e vê um homem forte de
ombros tão curvos.

USPEGTOR CO desses Gta 1 Algo stages Sã Pat aca ver
Entre os elementos constitutivos dos gêneros está a sua
própria estrutura composicional, que pode apresentar
um ou mais tipos textuais, considerando-se o objetivo
do autor. Nesse fragmento, a sequência textual que
caracteriza o gênero conto é a
O expositiva, em que se apresentam as razões da

atitude provocativa da aluna.

O injuntva, em que se busca demonstrar uma ordem
dada pelo professor à aluna.

O descritiva, em que se constrói a imagem do professor
com base nos sentidos da narradora.

O argumentativa, em que se defende a opinião da
enunciadora sobre o personagem-professor.

O narrativa, em que se contam fatos ocorridos com o
professor e a aluna em certo tempo e lugar.
","692,028284072876","882,6749324798584","64,45"
12,LC,37758,D,"24,0",0,,"1,67632","1,16693","0,12966",Amarela,PROVA AMARELA PPL,,"0,0",2018,"616,6856288909912",https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/37758.png,"QUESTÃO 12

PAT, SUA COTAÇÃO
STÁ MUITO ALTA ESTA

NA VERDADE, COM
UM EMPURRÃOZINHO,
SUA POPULARIDADE
PODE BATER UM
RECORDE HOJE.

DM,

h NE

— BOA TENTATIVA.
VÁ AJUDAR SUA MAE COM.

AI PAI

Em sua conversa com o pai, Calvin busca persuadi-o, recorrendo à estratégia argumentativa de
mostrar que um bom trabalho como pai implica a valorização por parte do filho.
apelar para a necessidade que o pai demonstra de ser bem-visto pela família.

atribuir seu ponto de vista a terceiros para respaldar suas intenções.

o
o
O explorar a preocupação do pai com a própria imagem e popularidade.
o
o

“gerar um conflito entre a solicitação da mãe e os interesses do pai
","688,8430118560791","882,4388980865479","56,48"
12,LC,68242,C,"23,0",0,,"1,65664","0,36753","0,01477",Amarela,PROVA AMARELA REGULAR,,"0,0",2018,"536,7558002471924",https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/68242.png,"QUESTÃO 12
Mais big do que bang

A comunidade cientfica mundial recebeu, na semana
passada, a confimação dfcial de uma descoberta sobre a
qual se falava com enorme expectativa há alguns meses.
Pesquisadores do Certro de Astrofisca Harvard-Smihsonian
revelaram ter obtido a mais forte evidência até agora de
que o universo em que vivemos começou mesmo pelo

ponto microscópico que, sem muitas opções semânticas, os |
cientistas chamam de “inguiaridade”. Essa semente cósmica
permanecia em estado latente e, sem que exista ainda uma.
expicação definitva, começou a inchar rapidamente [.] No
intervalo de um piscar de olhos, por exemplo, seria possível,
portanto, que ocorressem mais de 10 trihões de Big Bangs.

No titulo proposto para esso texto de divulgação cientifica,

ao dissociar os elementos da expressão Big Bang, a

autora revela a intenção de

O evidenciar a descoberta recente que comprova a
explosão de matéria e energia

O resumir os resultados de uma pesquisa que trouxe
evidências para a teoria do Big Bang.

O sinteizar a ideia de que a teoria da expansão de
matéria é energia substitui a teoria da explosão.

O destacar a experiência que confimaumainvestigação
anterior sobre a teoria de matéria e energia.

O condensar a conclusão de que a explosão de matéria
e energia ocorre em um ponto microscópico.
","619,3082332611084","813,2212162017822","50,74"
13,LC,16760,D,"1,0",0,,"2,13606","-0,14111","0,19431",Amarela,PROVA AMARELA PPL,,"0,0",2018,"485,8987331390381",https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/16760.png,"QUESTÃO 13

Deserto do sal
O silêncio ajuda a compor a triha que se ouve na caminhada pelo Salar de Atacama.

Com 100 quilômetros de extensão, o Salar de Atacama é o terceiro maior deserto de sal do mundo. De acordo
com estudo publicado pela Universidade do Chile, o Salar de Atacama é uma depressão de 3 500 quilômetros
quadrados entre a Cordilheira dos Andes e a Cordilheira de Domeiko. Sua origem está no movimento das placas
tectônicas. Mais tarde, a água evaporou-se e, desta forma, surgiram os desertos de sal do Atacama. Além da crosta
de sal que recobre a superfície, há lagoas formadas pelo degelo de neve acumulada nas montanhas.

Os gêneros textuais são textos materializados que circulam socialmente. O texto Deserto de sal foi veiculado em
uma revista de circulação mensal. Pelas estratégias linguísticas exploradas, conclui-se que o fragmento apresentado
pertence ao gênero

relato, pela apresentação de acontecimentos ocorridos durante uma viagem ao Salar de Atacama.

verbete, pela apresentação de uma definição e de exemplos sobre o termo Salar de Atacama.

artigo de opinião, pela apresentação de uma tese e de argumentos sobre o Salar de Atacama.

reportagem, pela apresentação de informações e de dados sobre o Salar de Atacama.

resenha, pela apresentação, descrição e avaliação do Salar de Atacama.
","537,761926651001","690,7813549041748","59,72"
13,LC,112143,A,"21,0",0,,"1,81453","0,5888","0,31442",Amarela,PROVA AMARELA REGULAR,,"0,0",2018,"558,8762760162354",https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/112143.png,"posto wuxo
VR

Gonça PET vital ido cá: lcia vrataio, adora
Esse a farta mn entao pnsaiaro co ves ips
dE lan or dn, brando o 3 aja de dose
o do ls, sim, ocê ada gr oa para quam ps o
popa o a

omnes e pro qe a 4.297 o,

Nessa campanha, a principal estratégia para convencer

o leitor a fazer a reciclagem do ixo é a utiização da

linguagem não verbal como argumento para

O reaproveitamento de material

O faciidade na separação do ixo.

melhoria da condição do catador.

O preservação de recursos naturais.

Q geração de renda para o trabalhador.
","607,7640056610107","791,060209274292","65,72"
14,LC,23744,C,"12,0",0,,"2,84638","1,69334","0,09954",Amarela,PROVA AMARELA REGULAR,,"0,0",2018,"669,3379878997803",https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/23744.png,"QUESTÃO 14
TEXTO I

Também chamados impressões ou imagens
fotogramáticas [..], os fotogramas são, numa definição
genérica, imagens realizadas sem autlização da câmera
fotográfica, por contato direto de um objeto ou material
com uma superfície fotossensivel exposta a uma fonte
de luz. Essa técnica, que nasceu junto com a fotografia e
serviu de modelo a muitas discussões sobre a ontologia
da imagem fotográfica, foi profundamente transformada
pelos artistas da vanguarda, nas primeiras décadas do
século XX. Representou mesmo, ao lado das colagens,
fotomontagens e outros procedimentos técnicos, a
incorporação demitva da fotografia à arte modema e
seu distanciamento da representação figurativa.

Co eps tar spas e opta pr

TExTOM

RAY, M. Rayograph, 1922. 239 x 29,9 cm. MOMA, Nova voe

No fotograma de Man Ray, O “distanciamento da
representação figuratva” a que se refere o Texo 1
manifesta-se na

O ressigniização do jogo de luz e sombra, nos moldes
surrealistas.

O imposição do acaso sobre a técnica, como crítica à
arte realista.

O composição experimental, fragmentada e de
contornos difusos.

O abstração radical, voltada para a própria linguagem
fotográfica

O imitação de formas humanas, com base em

diferentes objetos.
","713,3691310882568","827,0494937896729","54,98"
14,LC,56161,A,"14,0",0,,"2,09005","1,15315","0,16228",Amarela,PROVA AMARELA PPL,,"0,0",2018,"615,3051853179932",https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/56161.png,"o

contluências de diferentes saberes do Oriente Médio
e da Europa.

adequações para aproveitamento da mão de obra
local

inovações decorrentes da Revolução Industrial.
influências das culturas francesa e holandesa.
descobertas de recursos naturais na Colônia.
","670,7971096038818","826,606035232544","58,11"
15,LC,6818,E,"16,0",0,,"2,21619","1,06685","0,08843",Amarela,PROVA AMARELA REGULAR,,"0,0",2018,"606,6815853118896",https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/6818.png,"QUESTÃO 15

Eu sobrevivido nada, do nada
Eu não existia
Não tinha uma existência
Não tinha uma matéria.
Comecei existir com quinhentos milhões.
e quinhentos mi anos
Logo de uma vez, já velha
Eu não nasci criança, nasci já velha
Depois é que eu viei criança.
E agora continuei velha
Me transformei novamente numa velha.
Voltei ao que eu era, uma velha
FATROCINO OS (05) ao dns some meu emo.
Nesse poema de Stela do Patrocínio, a singularidade da
expressão lírica manifesta-se na
OO representação da infância, redimensionada no
resgate da memória.
O associação de imagens desconexas, articuladas por
“uma fala delirante.
O expressão autobiográfica, fundada no relato de
experiências de alteridade.
O incorporação de elementos fantásticos, explicitada
por versos incoerentes.
O transgressão à razão, ecoada na desconstrução de
referências temporais.
","663,952112197876","809,8070621490479","54,42"
15,LC,83856,E,"30,0",0,,"3,5396","0,8136","0,11717",Amarela,PROVA AMARELA PPL,,"0,0",2018,"581,3615322113037",https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/83856.png,"O ros eletricos revolucionam ações de letramento.
O veículos midiáicos interferem na formação deleite.
O tecnologias de leitura novas desconsideram as
O aparatos tecnológicos prejucicam hábitos cuturais.
(O práticas disintas constroem a história da leitura.
","616,051435470581","707,6208591461182","55,86"
16,LC,77697,C,"1,0",0,,"3,08161","0,96797","0,17797",Amarela,PROVA AMARELA PPL,,"0,0",2018,"596,7991352081299",https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/77697.png,"Filha do compositor Paulo Leminski lança disco com
suas canções.

“Leminckanções dá novos ararios a 24 composições
do posia
Frequentemente, a camera e conpestora Esveis
Fuiz É questonada sobe a infuéncia da poesia de
ceu psi. Paulo Leminsk, na músios que ela prosuz
“inha infncia fo: música, música, mis. responde
veementemente, lembrando. que, ares de poa
Lens ea compostor
Estela físa a faceis musical do pai em
Ses Duplo, o álbum toma Essa not vai
kr sol, om, 12 composições assnades apenae por
Leis, é Se nem fo er, so rnstomar. que tem
df paras com nomes como sua mulher, Áic Fu
com quem compôs uma únie tra, amar Assumpção
Eater Morra
Os gêneros tetas são caracterizados por meio de seus
resirios espresevos e suas intenções comunistas
Ee teto enquscra-s no gênero
O biografia por fazer rerência à vid a artes
O reco por trazer o depomert da ia do artsa
O reta, po informa o letr sobre o lançamento do
ps
O resenia, por apresentar as coracrsscs do disco.
e

reportagem, por abordar peculiaridades sobre a vida
deartista.
","633,6181163787842","739,48073387146","58,9"
16,LC,112066,D,"9,0",0,,"3,9313","0,57499","0,12299",Amarela,PROVA AMARELA REGULAR,,"0,0",2018,"557,5006008148193",https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/112066.png,"QUESTÃO 16

A história do futebol é uma triste viagem do prazer
ao dever. [.] O jogo se transíormou em espetáculo, com
poucos protagonistas e muitos espectadores, futebol para
olhar, e o espetáculo se transformou num dos negócios
mais lucrativos do mundo, que não é organizado para
ser jogado, mas para impedir que se jogue. A tecnocracia
do esporte profissional foi impondo um futebol de pura
veloddade é muita força, que renuncia à alegria, atrofia a
fantasia e proíbe a ousadia. Por sorte ainda aparece nos
campos, [..] algum atrevido que sai do roteiro e comete
o disparate de driblar o time adversário inteirinho, além
do juiz e do público das arquibancadas, pelo puro prazer
do corpo que se lança na proibida aventura da liberdade.
CREA E al so à ema ton LCD 1 pao
O texto indica que as mudanças nas práticas corporais,
especificamente no futebol,
O fomentaram uma tecnocracia, promovendo uma
vivência mais lúdica e irreverente.
O promoveramo surgimento de atletas mais habilidosos,
para que fossem inovadores.
O incentivaram a associação dessa manifestação à
fruição, favorecendo o improviso.
O tomaram a modalidade em um produto a ser
consumido, negando sua dimensão criativa.
O contribuiram para esse esporte ter mais jogadores,
bem como acompanhado de torcedores.
","588,5164737701416","671,0093021392822","56,15"
17,LC,23615,B,"14,0",0,,"0,93968","0,71348","0,01825",Amarela,PROVA AMARELA REGULAR,,"0,0",2018,"571,336030960083",https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/23615.png,"QUESTÃO 17

apresenta composições autorais
éticas do ro

integraç
sobreposição entre mi

manutenção de um diálogo com o público.
adoção de um enredo como fio condutor.

","716,4208889007568","1058,3775043487549","50,91"
17,LC,85647,D,"28,0",0,,"2,14199","0,01044","0,15978",Amarela,PROVA AMARELA PPL,,"0,0",2018,"501,04546546936035",https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/85647.png,"QUESTÃO 17

bom... o... eu tenho impressão que o rádio provocou
uma revolução... no país na medida que... ahn
principalmente o rádio de pla né? quer dizer o rádio de
pilha representou a quebra de um isolamento do homem”
do campo principalmente quer dizer então o homem do
campo que nunca teria condição de ouvir. falar. de
ouiras coisas... de outros lugares... de outras pessoas,
entende? através do rádio de plha... ele pôde se ligar
ão resto do mundo saber que existem outros lugares
outras pessoas, que existe um govemo, que existem
atos do governo... de modo que... rádio, eu acho que
tem um papel até... numa certa medica... ele provocou
pelo alcance que tem uma revolução até maior do que.
a televisão... o que significou a quebra do isolamento.
entende? de certas pessoas... a gente vê hoje o operário
de obra com o rádio de piha debaixo do braço durante
todo o tempo que ele está trabalhando... quer dizer. ce
esse canal que é o rádio fosse usado da mesma forma
“como eu mencionei à televisão... num sentido cultural
educativo de boas músicas e de. numa linha realmente.
de crescimento do homem [..j Esses veículos... de
telecomunicações se colocassem a serviço da culiura e
da educação Seria uma beleza, né?

A palavra comunicação origina-se do latim communicare
& signíica “tomar comun”, “repartir. Nessa transcrição
de entrevista, reafima-se esse papel dos meios de.
“comunicação de massa porque o rádio poderia.

(9 oferecer diversão para as massas, possibilitando um
melhor ambiente de trabalho.

O atender as demandas de mercado, senindo de
instrumento à indústria do consumo.

O9 difundir uma cultura homogênea, abolindo as marcas.
identitárias de toda uma coletividade.

(9 trazer oportunidades de aprimoramento intelectual,

permitindo ao homem o acesso a informações e a

bens culturais.

inserir 0 individuo em sua classe social, fornecendo

entretenimento de pouco aprofundamento crítico.

º
","555,3619861602783","707,3514461517334","57,99"
